Distance,Measured,Free Space loss Predicted,ITM Predicted,DNN Predicted,ITM Squared Error,DNN Squared Error,Free Space Loss Squared Error,,,,,,
13250.9289631624,161.1712082,125.7762874026,125.7165445984,153.298,1257.0331711057,59.5244375693,1252.8004182578,,,,,,
13257.6048995585,159.8123673,125.7806623294,125.7208740708,153.456,1162.2299105963,39.4932723613,1158.1569432074,,,,,,
13265.1453058274,160.4030991,125.7856011188,125.7257129144,153.528,1202.5211126667,49.0994377972,1198.3711664817,,,,,,
13272.8994895073,161.5681334,125.7906770003,125.7307923901,153.396,1284.3150106611,67.5705931138,1280.0263864343,,,,,,
13280.6821251021,160.7835798,125.7957685255,125.7359016916,153.348,1228.3397407915,55.2432424834,1224.1469377775,,,,,,
13288.3649296708,162.4516693,125.8007918141,125.7409266063,153.351,1347.6786291215,82.640268322,1343.28682049,,,,,,
13296.2157934468,161.3648952,125.8059219862,125.7459551413,153.361,1268.7088909036,63.678727403,1264.4405760171,,,,,,
13303.9319445718,161.1927865,125.8109611792,125.7509990059,153.385,1256.1203007782,60.8210708726,1251.8735630298,,,,,,
13311.6654050082,160.3506397,125.8160087447,125.7561452653,153.394,1196.7790451938,48.130844607,1192.6407352155,,,,,,
13319.2771357119,160.2179269,125.8209739956,125.7613067222,153.413,1187.2586740742,45.5615131553,1183.1503691098,,,,,,
13327.7327357575,159.4611015,125.8264863898,125.7668002449,153.468,1135.3059370677,34.6815164773,1131.2873336137,,,,,,
13335.8692865158,157.97963,125.8317874878,125.7722508464,153.572,1037.3152719457,18.5556762169,1033.4837781894,,,,,,
13344.0572460646,159.4166225,125.8371188155,125.7777546587,153.672,1131.5734296431,33.2885437925,1127.5830676998,,,,,,
13352.4716973637,157.0253235,125.8425942088,125.7832894181,153.647,976.0646935766,11.0644280267,972.3626060509,,,,,,
13361.067535811,152.3832543,125.8481840713,125.7888635204,153.699,707.2616209372,1.8137239805,704.10995204,,,,,,
13369.3537202907,157.4956157,125.8535691631,125.7941976767,153.73,1004.9799046909,13.1305907413,1001.2191090407,,,,,,
13377.483628671,155.300678,125.8588494502,125.7995553528,153.872,870.3162374465,2.4139153277,866.8212683576,,,,,,
13385.4875946935,153.380908,125.8640448051,125.8047051788,153.747,760.4469620382,0.1096219125,757.1777600854,,,,,,
13393.1809222369,149.6948143,125.8690355981,125.8096840178,153.712,570.4994485954,16.3554379761,567.6677307502,,,,,,
13400.1738349838,152.6198657,125.8735695335,125.8142371097,153.739,718.5417241217,1.3182123708,715.3643586244,,,,,,
13406.0534056307,152.0284049,125.8773797902,125.8180873724,153.768,686.9807448961,3.1032172963,683.8761142952,,,,,,
13410.93564729,151.461216,125.8805424579,125.8212677087,153.79,657.4069483802,5.4745891667,654.3708588686,,,,,,
13414.8042256711,149.4937064,125.8830476671,125.8237783583,153.801,560.2654935014,18.613129267,557.4632058027,,,,,,
13417.4528440464,152.794665,125.8847624395,125.8254904631,153.808,727.3363751996,1.0167394722,724.1428558168,,,,,,
13419.2189144135,148.0164964,125.8859056433,125.8266305074,153.803,492.390148332,33.5878619776,489.7630472423,,,,,,
13420.5141977463,147.4374917,125.8867440039,125.8274663971,153.812,466.9931935928,40.6343560668,464.4347262604,,,,,,
13421.8685068823,150.7539627,125.887620482,125.8283451099,153.812,621.2864122494,9.4128528742,618.3349753043,,,,,,
13424.0474981966,150.5387111,125.88903049,125.8297637166,153.822,610.5320807975,10.7931231565,607.6067541768,,,,,,
13427.3307477423,148.563413,125.8911546225,125.8318880316,153.824,516.7222273877,27.8318181946,514.0312999352,,,,,,
13431.4552622272,148.169678,125.8938222843,125.8345188346,153.839,498.8593349428,32.3456315317,496.2137478685,,,,,,
13436.5460950198,151.6317245,125.897113814,125.8378028076,153.857,665.3263962713,5.0592402749,662.2701871616,,,,,,
13442.384128016,151.0397838,125.9008869188,125.8416517432,153.881,634.9458591505,8.2266641699,631.9641364023,,,,,,
13448.9171517842,153.22989,125.9051072519,125.8459138861,153.908,749.8821478071,0.4859623521,746.6437522289,,,,,,
13455.8666892993,152.1788195,125.9095944032,125.8503261018,153.927,693.1895646183,3.2334531106,690.0721871871,,,,,,
13462.6212475277,150.7365776,125.9139534406,125.8546468066,153.977,619.1104800053,10.5912651576,616.1626701568,,,,,,
13468.9869110947,151.1369992,125.9180595046,125.8587543146,153.991,638.9896644871,8.4622856544,635.9949193624,,,,,,
13474.6671948583,152.5613301,125.9217218377,125.8625016987,154.046,712.8274380004,2.3429503428,709.6687283692,,,,,,
13479.677779689,152.5534636,125.9249511046,125.8657921935,154.092,712.2318050987,2.6228981509,709.0776777167,,,,,,
13484.4154262425,153.7394957,125.9280033619,125.8688586991,154.173,776.7724068363,0.1726438233,773.4791060697,,,,,,
13489.251852149,154.8610353,125.9311181525,125.871972634,154.155,840.3657542543,0.5580617394,836.9401061608,,,,,,
13494.3268246312,152.7738913,125.9343853731,125.8751612144,154.114,723.5416802174,1.711148371,720.3590784023,,,,,,
13499.9158523131,155.4550634,125.9379821162,125.878683805,154.082,874.762229947,1.6823734636,871.2580875157,,,,,,
13505.8419823122,152.6429059,125.9417941708,125.8824807939,154.158,716.1203518595,2.5030217413,712.9493675752,,,,,,
13512.3639960707,153.968386,125.9459876019,125.8869001128,154.225,788.5698496335,0.059836009,785.2548119809,,,,,,
13519.3048022008,152.868727,125.9504480796,125.8913088669,154.213,727.781089129,1.8394764505,724.5937400378,,,,,,
13526.7244637584,149.2001046,125.9552137598,125.8960143311,154.225,543.0806232627,25.5620782957,540.324950174,,,,,,
13534.3655492307,148.0289262,125.96011893,125.9008746551,154.256,489.6506651716,38.329394797,487.0322543192,,,,,,
13542.3887163554,147.5661639,125.9652663968,125.9059920715,154.22,469.1630436401,44.1937248125,466.5987729444,,,,,,
13550.5359789389,147.7509613,125.9704903604,125.9112361302,154.214,476.9735954929,42.0427578631,474.3889143528,,,,,,
13558.7480310782,148.1017425,125.975752689,125.9164635059,154.235,492.1866040472,37.3230272013,489.559425117,,,,,,
13567.2226994858,148.8055907,125.9811799629,125.9218284424,154.211,523.6665750602,29.2941744307,520.9537254949,,,,,,
13575.9822400335,150.4837479,125.9867861104,125.927394664,154.218,603.0144842504,14.3357049648,600.1011369206,,,,,,
13584.8074556736,151.8023076,125.9924306335,125.9330867786,154.27,669.2165859043,6.2035486314,666.1497490278,,,,,,
13593.8775350174,152.3943676,125.9982279493,125.9388460865,154.293,699.8946185504,3.6734797567,696.7561884568,,,,,,
13602.7350358018,153.2571783,126.0038856596,125.9444427802,154.311,745.9855215728,1.4806550496,742.7419597428,,,,,,
13611.9973319996,154.4288785,126.009797993,125.9503110644,154.474,811.0288031822,0.0023156788,807.6441368625,,,,,,
13621.126930728,152.9446597,126.0156216869,125.9561087464,154.477,728.3818825736,2.3572698368,725.1730883096,,,,,,
13630.4025147363,150.1796174,126.0215345075,125.9619745663,154.48,586.4942244223,18.6657058104,583.6129690404,,,,,,
13639.4060768399,151.1727798,126.0272700776,125.9676291734,154.5,635.2996181104,10.9641792129,632.2966591979,,,,,,
13648.5150597112,150.6385401,126.0330689527,125.9734645255,154.484,608.3659530946,14.6111996871,605.4292103805,,,,,,
13657.5703914094,147.7253787,126.0388298381,125.9792717159,154.461,472.8931689648,45.6249089064,470.306401539,,,,,,
13666.5719353408,149.8751096,126.04455272,125.9849763168,154.48,570.7384682906,21.1681924728,567.8954412095,,,,,,
13675.5195562445,150.763888,126.0502375851,125.9905882464,154.476,613.7163806822,14.3573697485,610.7645168298,,,,,,
13684.2928971224,151.4583278,126.0558081111,125.9963562652,154.553,648.3119944411,9.7823333907,645.2880065451,,,,,,
13693.1321915349,150.6102125,126.0614169029,126.0019610794,154.586,605.566037979,17.1709748452,602.6433652693,,,,,,
13702.1354607686,148.2923923,126.0671260207,126.0075552313,154.754,496.613963177,41.9075966535,493.9624611846,,,,,,
13710.768150601,145.4238564,126.0725966264,126.0128296579,154.766,376.7879591843,87.5374230638,374.4712548236,,,,,,
13719.2862720961,144.7909002,126.0779912541,126.0183609671,154.78,352.4082292508,99.8220752136,350.1729612161,,,,,,
13727.9076868927,147.5343645,126.0834478892,126.0238435077,154.782,462.7025133601,52.9057733869,460.1418234452,,,,,,
13736.6319720675,146.7956174,126.0889661452,126.02942223,154.808,431.2348618405,63.6705466772,428.7654061884,,,,,,
13744.9623446415,148.6253678,126.094231975,126.0346333079,154.775,510.3412848936,37.6950835513,507.6520815655,,,,,,
13752.8144766194,149.2996146,126.0991925763,126.0397502674,154.765,541.0212887708,30.5851626725,538.259582079,,,,,,
13759.5169572423,149.6589825,126.1034246428,126.0440545853,154.83,557.664820416,26.9155255803,554.864305965,,,,,,
13764.2690309535,150.698156,126.1064239386,126.0470416875,154.847,607.6774368465,17.3043021043,604.7532857796,,,,,,
13767.5709747353,152.4108636,126.1085073678,126.0491029039,154.858,694.9424269963,5.9738027418,691.8139433665,,,,,,
13769.5851097359,151.6192691,126.1097779822,126.0503191635,154.855,653.7712008556,10.4505490718,650.7341370869,,,,,,
13770.9522368129,151.2147505,126.1106403267,126.0511433477,154.852,633.2071249134,13.2295839253,630.216347593,,,,,,
13771.8596442539,149.771841,126.111212646,126.051707589,154.852,562.6447290339,25.8080154653,559.8253341077,,,,,,
13772.4888017421,149.3396825,126.1116094455,126.0520992532,154.852,542.3115334746,30.3856442208,539.5433778245,,,,,,
13773.1846064459,150.7783473,126.1120482573,126.0525304273,154.852,611.3660200227,16.610944931,608.4263084646,,,,,,
13773.3786841125,149.8095313,126.1121706491,126.0526693453,154.854,564.3884899342,25.4668463401,561.5649018179,,,,,,
13772.3453479198,149.9344895,126.1115189731,126.0520337147,154.856,570.3716943386,24.2114235806,567.5339247264,,,,,,
13769.9638492645,148.3773734,126.1100168888,126.0505489701,154.855,498.4870891221,41.9726026222,495.8351659958,,,,,,
13766.4521898865,148.9968872,126.1078015035,126.0483406897,154.856,526.635786934,34.2940571263,523.9102440217,,,,,,
13761.9138149055,149.2537571,126.1049375613,126.0454914589,154.853,538.6235940674,31.6658626556,535.8678460353,,,,,,
13756.4883710963,149.3730754,126.1015125945,126.0420935379,154.881,544.3347146509,31.0352008989,541.5656354098,,,,,,
13750.6793291586,148.8678686,126.0978439727,126.0384473308,154.944,521.182475487,34.7997512745,518.4740215286,,,,,,
13743.9847240651,146.501805,126.0936141627,126.0342410839,154.767,418.9211726591,66.393081758,416.4942532514,,,,,,
13736.9616814083,147.6624215,126.0891746231,126.0298104567,154.65,467.9698605525,48.6029067817,465.404980811,,,,,,
13729.5148674881,148.6429663,126.0844647212,126.0251355662,154.634,511.5662671032,35.4862505029,508.8859934813,,,,,,
13721.91547431,148.4402198,126.0796556827,126.0203560199,154.6,502.6502919193,38.5489515719,499.9948276427,,,,,,
13714.441907377,145.5100489,126.0749236712,126.0156619853,154.649,380.0311211798,84.8416201666,377.7240926577,,,,,,
13706.9293155918,149.4790017,126.0701643509,126.0109333083,154.721,550.7502340371,27.2901582384,547.9736660363,,,,,,
13700.0899535892,147.1204183,126.0658292611,126.0066268902,154.703,445.7921876975,55.8992739168,443.2957195965,,,,,,
13693.7577752893,145.8355037,126.0618137169,126.0026815816,154.597,393.3408331814,74.7273162807,390.9988155464,,,,,,
13687.8536102849,143.9457272,126.0580679238,125.9989437101,154.48,322.0870376321,110.4448147848,319.9683543826,,,,,,
13683.0889095284,142.4263339,126.0550438653,125.9959273981,154.455,269.9582578182,144.4483348233,268.0191374006,,,,,,
13678.9066409622,142.4539374,126.0523885967,125.9932713264,154.445,270.9535275854,143.4979407747,269.0108031466,,,,,,
13675.784086178,140.2254531,126.0504055974,125.9912856999,154.433,202.6115215744,201.5987340715,200.9319717007,,,,,,
13673.442648761,134.4900997,126.0489183548,125.9897991737,154.424,72.2551090369,396.9618031643,71.2535425018,,,,,,
13671.8209408375,138.1306716,126.0478881233,125.9887734084,154.414,147.4256916942,265.2444927526,145.9936565439,,,,,,
13671.0406406951,145.6571994,126.0473923741,125.9882816847,154.417,386.8663240902,76.6990713494,384.5445315917,,,,,,
13670.8065595512,142.0745002,126.0472436495,125.9881338817,154.415,258.7711813271,152.2879353138,256.8729525353,,,,,,
13670.8065595512,143.453908,126.0472436495,125.9881338817,154.415,305.0532655521,120.1455378325,302.9919638107,,,,,,
13670.8065595512,141.4302026,126.0472436495,125.9881338817,154.415,238.4574863013,168.604963519,236.6354260725,,,,,,
13670.8065595512,141.6763376,126.0472436495,125.9881338817,154.415,246.1197359075,162.1970967668,244.2685777133,,,,,,
13670.8675417658,140.1091478,126.0472823951,125.9881723872,154.412,199.401946609,204.571581055,197.7360586653,,,,,,
13670.8675417658,142.8604978,126.0472823951,125.9881723872,154.412,284.6753648356,133.4372030766,282.6842122513,,,,,,
13670.8675417658,144.4896843,126.0472823951,125.9881723872,154.412,342.3059430596,98.4523488505,340.1221880215,,,,,,
13670.8675417658,146.51063,126.0472823951,125.9881723872,154.412,421.1712664694,62.4316478769,418.7485951986,,,,,,
13670.8675417658,144.6517309,126.0472823951,125.9881723872,154.412,348.3284163609,95.2628529044,346.1255041711,,,,,,
13670.8675417658,146.2760587,126.0472823951,125.9881723872,154.412,411.5983310413,66.1610010718,409.2033907933,,,,,,
13670.9895069883,141.107105,126.0473598863,125.9882493982,154.41,228.579794708,176.967015381,226.7959228898,,,,,,
13670.9895069883,146.4897286,126.0473598863,125.9882493982,154.41,420.3106494617,62.7306990497,417.8904386271,,,,,,
13670.9895069883,141.5696129,126.0473598863,125.9882493982,154.41,242.7788885751,164.8755408778,240.9403386215,,,,,,
13670.9895069883,140.0229528,126.0473598863,125.9882493982,154.41,196.9728995764,206.987127135,195.3171972896,,,,,,
13670.9895069883,142.5327143,126.0473598863,125.9882493982,154.41,273.7193188868,141.0699155994,271.7669101455,,,,,,
13670.9895069883,143.1027456,126.0473598863,125.9882493982,154.41,292.9059802413,127.9897251191,290.8861818433,,,,,,
13671.1114732697,140.3935924,126.0474373775,125.9883264092,154.416,207.5116882662,196.6279149005,205.8121639307,,,,,,
13671.1114732697,142.2541821,126.0474373775,125.9883264092,154.416,264.5780613545,147.9098146328,262.6585745015,,,,,,
13671.1114732697,140.9253367,126.0474373775,125.9883264092,154.416,223.114276428,182.0519629272,221.3518882516,,,,,,
13671.172456808,145.5010814,126.047476123,125.9883649147,154.418,380.7461046372,79.4757736446,378.4427582718,,,,,,
13671.1114732697,141.3308469,126.0474373775,125.9883264092,154.416,235.3929350111,171.2212316504,233.5826066336,,,,,,
13671.1114732697,143.6830759,126.0474373775,125.9883264092,154.416,313.1041595428,115.1956597364,311.0157460976,,,,,,
13671.1114732697,141.8526703,126.0474373775,125.9883264092,154.416,251.6774070861,157.8372531509,249.8053877357,,,,,,
13671.1114732697,143.1812379,126.0474373775,125.9883264092,154.416,295.5962055311,126.2198794436,293.5671203461,,,,,,
13671.1114732697,141.5674411,126.0474373775,125.9883264092,154.416,242.7088145496,164.9313191,240.8705155476,,,,,,
13670.9895069883,141.1270361,126.0473598863,125.9882493982,154.41,229.1828628025,176.4371299687,227.3966347102,,,,,,
13670.9895069883,139.8492121,126.0473598863,125.9882493982,154.41,192.1262870206,212.0165442688,190.491124529,,,,,,
13670.9895069883,141.320337,126.0473598863,125.9882493982,154.41,235.0729102292,171.4440107576,233.2638299158,,,,,,
13670.6774093525,132.7110346,126.0471615922,125.9880533569,154.414,45.1984767954,471.0621140844,44.4072034642,,,,,,
13670.4433409176,138.9720783,126.0470128717,125.9879055578,154.415,168.5887417984,238.1750721983,167.057316326,,,,,,
13669.8191785104,141.4375017,126.046616284,125.9875126497,154.405,238.7021616543,168.2078861537,236.8793538884,,,,,,
13668.8829896819,135.9515569,126.0460214033,125.986924905,154.407,99.2938907952,340.4188505863,98.1196334759,,,,,,
13667.9908533766,137.9766253,126.0454544769,125.9863657926,154.402,143.7663230552,269.6615470378,142.352837209,,,,,,
13666.8988090263,138.0047657,126.0447604645,125.9856835205,154.398,144.4583364383,268.7381308147,143.0417252331,,,,,,
13665.7288608686,133.7764312,126.0440168814,125.9849483374,154.398,60.7072051988,424.9604468099,59.7902311951,,,,,,
13664.8709642286,137.3100799,126.0434715881,125.9844103516,154.391,128.2707907188,291.6212001018,126.9364628531,,,,,,
13663.935140054,136.8113216,126.0428767238,125.9838226343,154.387,117.2347338516,308.939623577,115.959405051,,,,,,
13663.3112938407,132.0683376,126.0424801483,125.9834310727,154.388,37.0260874463,498.2119699748,36.3109580288,,,,,,
13662.4874598377,134.8028845,126.0419564138,125.9829124922,154.389,77.791906219,383.7726253033,76.7538609317,,,,,,
13661.6297566973,134.8795968,126.0414111142,125.9823695477,154.393,79.1606527791,380.889993865,78.1135262165,,,,,,
13659.4975386787,134.8790206,126.0400553714,125.9810207494,154.396,79.1744013421,382.084403664,78.1273063117,,,,,,
13655.8808035223,129.947501,126.037755234,125.978729967,154.426,15.7511435125,602.579707155,15.286111955,,,,,,
13650.569302201,118.3364546,126.0343761704,125.9753643275,154.495,58.3529418255,1307.7296898071,59.2579965046,,,,,,
13643.3524824547,118.6202627,126.0297828766,125.9707761737,154.499,54.0300483271,1278.5442623412,54.9009892475,,,,,,
13634.4470492374,119.8405524,126.0241114798,125.965100945,154.377,37.5100948806,1183.4595969756,38.2364028931,,,,,,
13623.6464704374,122.827342,126.0172281928,125.9582195687,154.242,9.8023943499,983.051869981,10.1753739229,,,,,,
13611.4624447212,125.3651326,126.0094566718,125.9504691574,154.181,0.3426188854,827.590194744,0.4151535095,,,,,,
13598.817270066,123.7782194,126.0013836494,125.9424024283,154.133,4.6836881798,922.2628351309,4.9424592797,,,,,,
13585.7720104836,122.1682754,125.9930473311,125.9340567746,154.147,14.1811093611,1027.8900618771,14.6288803252,,,,,,
13572.7878227587,121.0878386,125.9847420874,125.925726285,154.229,23.4051572529,1085.1859977037,23.9796637644,,,,,,
13559.6035970541,122.0942498,125.9763007571,125.9172583194,154.03,14.6153941391,1015.5535028096,15.0703196334,,,,,,
13546.141415641,120.4321502,125.9676729897,125.9086119738,153.962,29.9916335603,1119.6284693382,30.642012555,,,,,,
13532.384425405,122.1088954,125.9588474199,125.8997708429,153.893,14.3707366233,1006.5457130902,14.8221305558,,,,,,
13518.7053624033,122.073978,125.9500629427,125.8909619645,153.835,14.5693665854,1017.2286393365,15.0240344827,,,,,,
13504.9652436528,119.9877148,125.9412303035,125.8821658047,153.968,34.7445526474,1142.7973074533,35.4443468506,,,,,,
13491.3304147806,121.1252145,125.9324564606,125.8733379609,153.793,22.5446764,1058.837640386,23.1095752676,,,,,,
13477.9398723054,122.7879859,125.9238311784,125.86475549,153.665,9.4665111101,951.970186083,9.8335256099,,,,,,
13465.0211019957,126.1585138,125.9155016542,125.8564187191,153.642,0.0912614379,752.7059030304,0.059054903,,,,,,
13452.3635723091,130.9712482,125.9073328135,125.8482357849,153.594,26.2452562055,516.4143443716,25.6432390414,,,,,,
13440.3293002592,134.4905838,125.8995590761,125.8404547846,153.696,74.8247319832,367.5431991136,73.8057058059,,,,,,
13428.6845184909,133.1899222,125.8920303074,125.8329121996,153.662,54.1255961457,412.3774087753,53.259226076,,,,,,
13417.0733634902,128.6054546,125.8845167764,125.8254475947,153.497,7.7284389496,614.4224069571,7.4035026399,,,,,,
13405.3843224794,128.0219365,125.876946275,125.8178561397,153.393,4.8579702346,642.676420581,4.6009830653,,,,,,
13393.9900475086,133.0167585,125.8695603249,125.8104970713,153.373,51.9302037795,413.3593809313,51.0824417541,,,,,,
13382.1009617449,129.964265,125.8618469291,125.802793055,153.348,17.3178487494,551.2040407302,16.8298340282,,,,,,
13369.9613974942,127.8116865,125.8539639539,125.7949256834,153.442,4.0673241915,652.8185199483,3.8326775675,,,,,,
13357.9333502929,129.1293522,125.8461463312,125.7871059232,153.362,11.1706101749,580.6966294928,10.7794407766,,,,,,
13345.4715817032,125.3653497,125.8380393835,125.7789978863,153.227,0.171104822,774.2111643173,0.2234355369,,,,,,
13332.8265687563,125.5128717,125.8298054853,125.7707848922,153.19,0.0665192147,764.1425422103,0.1004470243,,,,,,
13319.8089248264,129.4391952,125.8213207839,125.7623278057,153.156,13.5193538356,560.0703168317,13.089015291,,,,,,
13306.4690620496,128.8463829,125.8126174581,125.7536268,153.105,9.5651402942,592.027590701,9.2037327565,,,,,,
13293.1292085073,124.6059388,125.8039054088,125.7449179239,153.178,1.2972734448,803.6125737989,1.4351239959,,,,,,
13279.5893045995,126.7568263,125.7950537649,125.7360679221,152.954,1.041947666,683.936189235,0.9250064093,,,,,,
13265.9104372552,127.2765411,125.786102105,125.7271510014,152.909,2.4006096776,654.6668790414,2.2214083978,,,,,,
13252.5706111968,126.5100834,125.7773634245,125.7184262349,152.863,0.6267210671,696.6388334878,0.5368785625,,,,,,
13239.2918829639,128.570968,125.7686560278,125.7097346677,152.904,8.1866561816,598.342086505,7.8529523894,,,,,,
13227.3082046053,130.5363098,125.760790347,125.7018683672,153.032,23.3718239673,499.4639536556,22.8055860462,,,,,,
13216.6363656076,127.2761602,125.753779712,125.6948297583,152.885,2.5006059658,649.0693661949,2.3176423501,,,,,,
13207.8429683362,125.4982327,125.7479988238,125.689027163,152.753,0.0364025271,739.9361442433,0.0623831166,,,,,,
13200.5602423286,135.3148605,125.743208155,125.6842325427,152.7,92.7489948517,301.1661577855,91.6165286127,,,,,,
13194.6776482209,142.7729639,125.7393365806,125.680340257,152.669,292.1577830005,97.4373536875,290.1444596557,,,,,,
13189.9134742654,146.1797999,125.7361998187,125.6772131645,152.644,420.3560628464,41.5792845296,417.9407842822,,,,,,
13186.0626401509,146.1101513,125.7336635774,125.6747227377,152.628,417.6067405243,42.8350445059,415.2012519085,,,,,,
13183.1352005918,145.9852623,125.7317350078,125.6728086899,152.655,412.5957716608,44.859690298,410.2053677763,,,,,,
13181.5915104287,147.7102417,125.7307178668,125.6717848421,152.683,485.6935806776,25.1177212576,483.0994679352,,,,,,
13180.8652201757,147.6184181,125.7302392712,125.6712942342,152.722,481.6762459807,27.0148576072,479.0923724395,,,,,,
13180.6240923177,147.8097664,125.730080372,125.6711222402,152.816,490.1195652332,25.1826684642,487.5125350936,,,,,,
13181.6741744437,147.9781172,125.7307723373,125.6718042538,152.828,497.5715972537,23.7157584857,494.9443534396,,,,,,
13184.3267075814,147.9990758,125.7325200131,125.6735507486,152.848,498.4290688187,23.3668231713,495.7995066131,,,,,,
13188.5819968417,147.4154727,125.7353229631,125.6763399416,152.833,472.5898930854,28.467851569,470.0288926131,,,,,,
13194.2075239505,149.8313565,125.7390270982,125.6800184074,152.751,583.2871316654,8.2176449561,580.4403360033,,,,,,
13200.5832948689,148.5299946,125.7432233235,125.684193837,152.698,521.930612503,17.22254482,519.2369452091,,,,,,
13207.9435960069,148.0558842,125.7480649994,125.689005762,152.68,500.2772510598,21.447233553,497.638797485,,,,,,
13215.9055527637,146.7452525,125.7532994132,125.6941824639,152.687,443.1475496641,35.7215106788,440.6620943986,,,,,,
13224.7482028071,146.0914989,125.7591091247,125.6999518913,152.722,415.8151894091,44.4155749119,413.4060739744,,,,,,
13234.1040880919,148.362141,125.7652518092,125.7060463229,152.756,513.2986260199,19.4115935279,510.6194011026,,,,,,
13243.8807403954,148.6866999,125.7716661135,125.7124042535,152.768,527.8182604511,16.7714829091,525.0987734349,,,,,,
13253.4939313314,149.9570108,125.7779685582,125.7186671584,152.782,587.4973024883,8.0201628289,584.6260837294,,,,,,
13263.0215110098,152.4375722,125.784210367,125.7248261689,152.789,713.5708005238,0.152433867,710.4016970016,,,,,,
13272.6492535258,152.2549079,125.7905132423,125.7310817789,152.828,703.5133521019,0.4058863439,700.3641845964,,,,,,
13282.5308402312,153.3167456,125.7969775461,125.7376515485,152.892,760.6064287014,0.1396857735,757.3376337394,,,,,,
13292.4649690107,152.1601833,125.8034713759,125.7441023388,152.943,697.8093333512,0.8589891954,694.6762634474,,,,,,
13302.497322932,152.8407523,125.8100244909,125.7506718933,153.087,733.8724564426,0.2364368258,730.6602458872,,,,,,
13312.396659825,153.5855803,125.8164858769,125.7570941212,153.327,774.4246430048,0.1153147801,771.1226050765,,,,,,
13321.8538046857,155.1951553,125.8226541542,125.7632306548,153.246,866.2381883232,4.3021202085,862.7438235629,,,,,,
13330.3283434191,153.8254788,125.8281778227,125.7687147981,153.121,787.1820062609,0.5936375812,783.8488620114,,,,,,
13337.941080553,154.1204376,125.8331367794,125.7736701977,153.055,803.5392221625,1.1608717819,800.1713877142,,,,,,
13344.4132766604,152.2313126,125.8373505592,125.7778669672,153.043,699.7847858497,0.6718874337,696.6412322131,,,,,,
13350.1745661414,152.9083367,125.841099778,125.7816271501,153.051,735.858371003,0.021217797,732.6353145933,,,,,,
13354.7163157269,152.2831752,125.8440542282,125.7845764022,153.054,702.1757382482,0.6269865139,699.0271177593,,,,,,
13358.6544209556,154.0375783,125.846615189,125.7871325429,153.075,798.0876854774,0.8903400082,794.7304011234,,,,,,
13362.0321045652,155.0080489,125.8488111047,125.7893216997,153.094,853.734019208,3.655930996,850.2611488018,,,,,,
13364.636907853,155.1851973,125.8505041727,125.7910096491,153.096,864.0182676555,4.3480477799,860.5242208721,,,,,,
13366.3262581052,156.1405563,125.8516020389,125.7920978952,153.1,921.0289275451,9.2206741631,917.420750233,,,,,,
13367.1181012553,153.3255749,125.85211659,125.7926087814,153.104,758.0642232872,0.0495395861,754.7909115106,,,,,,
13367.304207601,161.4924413,125.8522375202,125.7927289501,153.103,1274.4694618663,70.3827253261,1270.2241254665,,,,,,
13367.304207601,166.644967,125.8522375202,125.7927289501,153.103,1668.9053536865,183.3577872951,1664.0467784131,,,,,,
13367.1801364432,162.8635481,125.8521569001,125.7926488377,153.104,1374.2515721186,95.2487791162,1369.8430785528,,,,,,
13367.1801364432,165.0586802,125.8521569001,125.7926488377,153.104,1541.8212189483,142.8665639635,1537.1514692664,,,,,,
13367.1947183542,161.283698,125.8521663753,125.7926582532,153.106,1259.6139023088,66.9401821632,1255.3934332724,,,,,,
13367.0706494718,164.9921946,125.852085756,125.7925769268,153.102,1536.6100257223,141.3767276259,1531.9481203189,,,,,,
13367.0706494718,166.738357,125.852085756,125.7925769268,153.102,1676.5569057999,186.0320593735,1671.6871762366,,,,,,
13366.9465816328,161.2489402,125.8520051367,125.7924968152,153.099,1257.1593775029,66.2423475792,1252.9430118779,,,,,,
13366.8845481056,159.046165,125.851964827,125.7924567593,153.11,1105.8091117588,35.2380549072,1101.8549251276,,,,,,
13366.8845481056,153.8043143,125.851964827,125.7924567593,153.11,784.6641628815,0.4820723472,781.3338410627,,,,,,
13366.8845481056,153.3062793,125.851964827,125.7924567593,153.11,757.0104308021,0.0425511496,753.7393831843,,,,,,
13367.5048951298,154.6002536,125.8523679232,125.7928585319,153.1,829.8660106083,2.2238372995,826.4409308867,,,,,,
13369.0413134418,154.6984255,125.8533661942,125.7938685902,153.109,835.4734101514,2.5135740161,832.0374463531,,,,,,
13372.00123745,154.7605958,125.8552890492,125.7957950842,153.113,838.9596805087,2.6458138966,835.5167583572,,,,,,
13375.4766457344,154.1522177,125.857546235,125.7980590898,153.134,803.9583104928,0.9432638208,800.5884333144,,,,,,
13379.1391206167,152.4371953,125.8599242809,125.8004419857,153.181,709.5166271292,0.6704411367,706.351334822,,,,,,
13382.7115424265,154.0514757,125.8622432283,125.8027774175,153.256,797.9889546575,0.4753767409,794.6328273439,,,,,,
13386.5478430621,154.5086832,125.8647327767,125.8052643419,153.362,823.8862541437,0.9854199356,820.4758958497,,,,,,
13390.7723718213,157.3433381,125.8674734387,125.8080271267,153.516,994.47583818,13.9079626641,990.7300561786,,,,,,
13395.4760822958,156.4249999,125.8705239525,125.8110762258,153.614,937.2123227292,7.9185954372,933.5760004275,,,,,,
13400.3247177875,156.594486,125.8736673341,125.8141863144,153.611,947.4268487377,9.7187189602,943.7686995059,,,,,,
